record_id,airline_code,airline_name,flight_number,origin_airport,destination_airport,departure_datetime,arrival_datetime,duration_min,status,delay_min,aircraft_type,cabin_class,seat,passenger_id,passenger_gender,passenger_age,passenger_nationality,booking_datetime,sales_channel,payment_method,ticket_price,currency,ticket_price_usd_est,bags_total,bags_checked
2504,DL,Delta,DL9109,SAL,MEX,18/09/2024 16:17,09-18-2024 10:51 PM,383,ON_TIME,0,B777,ECONOMY,32B,128c9cd3-fc5d-4400-90e0-3ed6e0e09e8e,M,47,HN,08-18-2024 06:07 AM,APP,EFECTIVO,96.61,USD,96.61,1,0
2505,BA,British Airways,BA8047,CUN,MEX,22/02/2025 14:26,22/02/2025 21:14,407,ON_TIME,0,B767,ECONOMY,22A,7e51f661-6744-4aa1-8c64-61e0d4d3d9e9,F,24,PA,31/10/2024 19:47,WEB,EFECTIVO,77.51,USD,77.51,1,0
2506,UA,United,UA6274,SJO,GUA,28/05/2025 08:29,05-28-2025 02:39 PM,357,ON_TIME,0,A321,PREMIUM_ECONOMY,14A,6bde9639-c0e2-4a26-a510-4783a053a864,F,54,MX,23/04/2025 08:09,APP,PUNTOS,142.14,USD,142.14,1,0
2507,BA,British Airways,BA5445,BCN,PTY,23/06/2024 20:41,,,CANCELLED,,CRJ9,ECONOMY,,8baad8f7-9455-42fd-b93b-0f881100642f,M,34,ES,03/05/2024 08:31,AEROPUERTO,TARJETA,74.95,GTQ,9.59,0,0
2508,UA,United,UA4544,MAD,BCN,12/07/2024 00:33,12/07/2024 02:51,132,ON_TIME,0,A321,BUSINESS,9F,17ddcf8e-0e45-4b12-9348-3920cae85cbb,Masculino,34,CO,12/05/2024 22:10,AEROPUERTO,PAYPAL,149.8,GTQ,19.17,1,0
2509,UA,United,UA1899,SAP,JFK,01/12/2024 14:53,12/01/2024 19:05,259,ON_TIME,0,B737,PREMIUM_ECONOMY,14F,16d99944-96a4-4bb3-a2df-43f987efeec2,M,6,MX,12-28-2023 09:58 AM,AEROPUERTO,PUNTOS,224.72,MXN,13.03,1,0
2510,AV,Avianca,AV9676,LIM,BCN,31/01/2024 01:56,,,CANCELLED,,B787,ECONOMY,,e0c4385b-e9aa-4307-89e4-2babb3371420,F,36,GT,29/01/2024 07:05,AGENCIA,PAYPAL,93.63,USD,93.63,2,1
2511,B6,JETBLUE,b65206,PTY,LAX,31/12/2025 02:48,31/12/2025 04:31,109,ON_TIME,0,B738,ECONOMY,39F,f3942a91-c35c-4afd-9f3a-b9f7943703f1,F,33,MX,03/10/2025 12:35,CALL_CENTER,EFECTIVO,62.97,GTQ,8.06,1,0
2512,BA,British Airways,BA5812,MIA,HAV,12-15-2024 11:12 AM,12-15-2024 12:11 PM,62,ON_TIME,0,E190,ECONOMY,37E,4b53c559-4d4b-4727-a33c-431323d55708,F,31,HN,14/09/2024 12:23,AGENCIA,PUNTOS,46.54,USD,46.54,3,2
2513,WN,Southwest,WN8224,HAV,CUN,09-19-2024 05:58 PM,09-19-2024 06:52 PM,51,ON_TIME,0,B739,ECONOMY,35B,2c85945e-64ff-456d-8993-2a7c5315645e,M,63,CR,06-16-2024 04:58 PM,AEROPUERTO,TARJETA,52.87,EUR,57.63,2,1
2514,FR,Ryanair,FR8377,GUA,MEX,05/04/2024 17:05,05/04/2024 18:37,73,ON_TIME,0,E190,ECONOMY,42A,50e434ae-d1bd-4330-b6c4-0db4051fcecf,F,20,CO,12/11/2023 01:53,AGENCIA,PUNTOS,69.82,USD,69.82,1,0
2515,BA,British Airways,BAO869,BOG,LAX,23/04/2025 19:22,24/04/2025 03:57,283,DELAYED,232,B787,ECONOMY,32F,976f01b6-ee16-434c-aa29-7a01f5eb4d66,F,50,CR,29/12/2024 03:19,CALL_CENTER,PAYPAL,81.87,USD,81.87,1,0
2516,FR,Ryanair,FR8109,MAD,HAV,31/12/2024 01:14,12-31-2024 04:02 AM,147,ON_TIME,0,B739,PREMIUM_ECONOMY,14E,685a600a-dfe9-496d-a3e0-4aaefeda3c46,M,17,MX,22/09/2024 08:25,AEROPUERTO,TRANSFERENCIA,170.57,USD,170.57,1,0
2517,IB,Iberia,IB6396,MAD,BCN,23/09/2025 12:16,23/09/2025 15:11,168,ON_TIME,0,B757,ECONOMY,45B,6f36783b-4c2c-4fc8-87d4-452edb791bb8,M,43,PE,03/09/2025 10:49,CALL_CENTER,TRANSFERENCIA,"98,34",USD,98.34,1,0
2518,AA,AMERICAN AIRLINES,AA2260,LAX,SAP,11-14-2024 12:51 AM,11-14-2024 10:13 AM,388,DELAYED,172,A321,ECONOMY,44F,a57d906c-4cff-40fb-867d-b4f9e1d632a0,F,43,CO,08/02/2024 09:52,AEROPUERTO,PAYPAL,"188,30",USD,188.3,2,1
2519,AM,Aeromexico,AM0720,LIM,CUN,21/09/2024 12:41,21/09/2024 18:07,285,DELAYED,43,A321,ECONOMY,36A,09c55753-ef54-4770-bcf4-a5fb2278c207,F,62,SV,04/09/2024 17:02,WEB,PAYPAL,64.05,USD,64.05,2,1
2520,UA,United,UA8591,MIA,SAP,03-25-2025 01:20 PM,25/03/2025 19:44,383,ON_TIME,0,A319,ECONOMY,38D,965041b5-32bc-493c-b301-c2701d5b42d1,Femenino,55,PA,14/03/2025 12:47,CALL_CENTER,PAYPAL,93.14,MXN,5.4,2,1
2521,B6,JetBlue,B63302,GUA,SAL,10/05/2025 11:42,10/05/2025 13:58,145,ON_TIME,0,A319,ECONOMY,19B,b51f8fc2-74b4-4cf4-98f8-4abf519c1a25,f,40,PA,25/01/2025 15:59,AEROPUERTO,TARJETA,45.05,EUR,49.1,2,1
2522,AM,Aeromexico,AM7113,SJO,HAV,04/03/2024 06:06,03/04/2024 08:48,118,DELAYED,26,A319,ECONOMY,44F,aefffb42-4d3e-4d7d-a749-9efc03c60fd9,M,31,HN,03/01/2024 12:53,AGENCIA,PUNTOS,61.28,GTQ,7.84,1,0
2523,B6,JetBlue,B68689,MAD,jfk,15/12/2024 13:27,15/12/2024 15:41,129,ON_TIME,0,B767,BUSINESS,10F,94ad627f-2d54-4bfb-8915-b1838844d7e5,F,44,HN,03/10/2024 09:31,CALL_CENTER,PAYPAL,260.7,USD,260.7,2,1
2524,UA,United,UA9726,LIM,MEX,05/05/2024 04:45,05/05/2024 08:02,183,ON_TIME,0,B739,ECONOMY,36D,5289ff53-6d93-4854-aca0-f3f7acf14a1c,M,7,CO,25/04/2024 21:40,APP,PAYPAL,80.83,GTQ,10.35,1,0
2525,UA,United,UA4320,PTY,GUA,28/11/2025 11:00,11-28-2025 05:52 PM,404,ON_TIME,0,B738,ECONOMY,41E,dac5477d-c517-4766-8ca0-110c3000ae32,F,48,CR,11-18-2025 04:12 AM,WEB,PUNTOS,76.3,EUR,83.17,2,1
2526,BA,British Airways,BA7648,PTY,MIA,14/11/2024 00:22,11-14-2024 05:15 AM,285,ON_TIME,0,CRJ9,BUSINESS,4B,ea1e87a4-e9f6-49bd-9e02-91a0ca68f0f1,F,43,HN,08-26-2024 09:09 PM,AEROPUERTO,PUNTOS,202.62,USD,202.62,1,0
2527,LA,LATAM,LA7457,JFK,MIA,28/12/2024 14:10,28/12/2024 15:37,96,ON_TIME,0,A321,ECONOMY,32F,506ac5cd-c9b1-43e9-a951-64802ed871d1,F,38,PA,03/12/2024 07:18,AGENCIA,PAYPAL,74.07,EUR,80.74,2,1
2528,FR,Ryanair,FR1169,CUN,BOG,14/08/2024 20:56,15/08/2024 04:23,205,DELAYED,221,A321,ECONOMY,32B,dee827db-42be-4720-ac73-a6d15c445faa,F,18,PA,07/07/2024 17:43,AGENCIA,EFECTIVO,55.01,USD,55.01,2,1
2529,AA,American Airlines,AA7355,GUA,SAP,23/06/2024 10:22,23/06/2024 15:32,305,ON_TIME,0,A321,ECONOMY,18A,47430eda-e7be-4a2b-ba82-8e62069c2d84,F,43,PA,02-27-2024 02:53 PM,AGENCIA,TRANSFERENCIA,82.01,USD,82.01,1,0
2530,LA,LATAM,LA7799,MAD,LIM,10/01/2025 21:37,10/01/2025 23:13,97,ON_TIME,0,B777,ECONOMY,33D,84e49546-5635-45a1-bb67-b968c824dc38,F,32,US,12-15-2024 04:25 AM,CALL_CENTER,TRANSFERENCIA,70.22,MXN,4.07,1,0
2531,DL,Delta,DL5991,SAP,JFK,25/04/2025 04:55,,,CANCELLED,,A321,ECONOMY,,9f08d703-2537-4704-aec4-6c005d524537,M,30,CO,07/02/2025 03:18,AGENCIA,PAYPAL,117.5,USD,117.5,2,1
2532,AV,Avianca,AV6810,MEX,BOG,10/10/2025 06:51,10/10/2025 09:46,153,ON_TIME,0,B738,ECONOMY,37C,23292f80-bce2-499a-b64c-bf4e8320d05a,F,29,GT,24/07/2025 13:22,APP,TARJETA,"50,94",USD,50.94,0,0
2533,AM,Aeromexico,am9558,BCN,BOG,02/01/2024 16:14,02/01/2024 17:59,86,ON_TIME,0,CRJ9,ECONOMY,27B,560fd3e6-bc4e-43b8-b0ee-a33bd6365db5,F,43,HN,10/01/2023 16:45,AGENCIA,TRANSFERENCIA,"75,81",GTQ,9.7,1,0
2534,AV,Avianca,AV1212,BCN,SAL,17/03/2025 04:02,,,CANCELLED,,A319,ECONOMY,,35b2a9ff-af28-4e04-9f6a-0608203330cf,X,34,GT,02/02/2025 01:02,AEROPUERTO,EFECTIVO,142.97,USD,142.97,1,0
2535,WN,Southwest,WN2359,BOG,LIM,04-15-2024 08:53 PM,16/04/2024 02:26,322,ON_TIME,0,A321,ECONOMY,36D,0de7241c-b7bd-4539-b240-37f476ab94c0,F,33,PA,27/01/2024 08:08,APP,TARJETA,"90,13",USD,90.13,1,0
2536,LA,LATAM,LA9744,MIA,BCN,05/03/2024 07:34,03/05/2024 15:50,402,DELAYED,91,B767,ECONOMY,39A,b4b29a9f-13f0-4ab9-b449-bd178e160fd9,M,18,CO,25/04/2024 13:26,AEROPUERTO,PUNTOS,"75,42",MXN,4.37,0,0
2537,DL,Delta,DL6139,JFK,SAP,09/04/2025 19:09,04/10/2025 02:09,410,ON_TIME,0,E190,ECONOMY,31A,0e486c4c-c9a3-4780-a709-39aa312e9f4c,M,41,MX,24/12/2024 09:40,AEROPUERTO,EFECTIVO,47.26,USD,47.26,2,1
2538,DL,Delta,DL8712,SAP,HAV,27/06/2025 08:15,27/06/2025 10:44,87,DELAYED,65,B777,PREMIUM_ECONOMY,15B,5a6aad82-9db7-45d7-985b-a14fc4778d94,F,36,SV,05-23-2025 09:22 AM,AEROPUERTO,TARJETA,113.91,USD,113.91,2,1
2539,WN,Southwest,WN1159,JFK,LAX,05/07/2024 04:14,05/07/2024 07:51,223,ON_TIME,0,B737,ECONOMY,40B,e7bfcd5c-421e-4ad6-a72c-9016614e1048,F,34,MX,01/06/2024 07:18,AGENCIA,EFECTIVO,"117,10",USD,117.1,1,0
2540,FR,Ryanair,FR2093,SAL,BCN,07/08/2025 01:41,08/07/2025 10:20,347,DELAYED,181,B757,ECONOMY,43F,5100f24d-9d42-45ca-a082-51ba3a693a5d,M,38,CU,12/05/2025 21:26,CALL_CENTER,PUNTOS,136.64,USD,136.64,1,0
2541,CM,COPA AIRLINES,CM4834,JFK,CUN,01/04/2025 03:19,04/01/2025 07:37,235,ON_TIME,0,B737,ECONOMY,45B,cf9f73b1-4256-4853-8612-38df06cb8116,F,21,ES,01/01/2025 14:02,WEB,EFECTIVO,85.42,USD,85.42,1,0
2542,IB,IBERIA,IB8772,MAD,CUN,03/03/2025 15:27,03/03/2025 17:16,89,ON_TIME,0,B737,ECONOMY,36C,18ff5f37-f545-43fb-9944-6b493dac4f0b,F,35,CO,20/12/2024 23:46,AEROPUERTO,TARJETA,56.02,USD,56.02,1,0
2543,AV,Avianca,AV5658,SJO,SAL,25/02/2024 20:55,26/02/2024 01:51,284,ON_TIME,0,B757,ECONOMY,38C,b8be944e-e462-4bac-9a6a-0ed91eb48f9f,F,46,CO,01/01/2024 23:29,WEB,EFECTIVO,183.76,USD,183.76,2,1
2544,AV,Avianca,AV6309,PTY,SAP,04-26-2024 03:02 PM,26/04/2024 17:50,149,ON_TIME,0,B777,BUSINESS,9A,c5364139-7fac-4b9f-902b-7db4ebb8d35e,F,33,ES,04/02/2024 06:46,CALL_CENTER,EFECTIVO,213.84,GTQ,27.37,2,1
2545,AA,American Airlines,AA2313,BOG,LAX,16/04/2024 16:23,16/04/2024 17:37,78,ON_TIME,0,B777,ECONOMY,32C,a916deae-5c2d-4f5d-8dcd-17aa59a0baac,X,35,SV,12-28-2023 10:55 PM,AEROPUERTO,PUNTOS,63.45,USD,63.45,1,0
2546,FR,Ryanair,FR0824,HAV,JFK,14/12/2025 05:09,12-14-2025 11:54 AM,410,ON_TIME,0,B767,ECONOMY,37B,455a6188-f031-49c6-8423-d410bd396434,F,10,US,10/09/2025 07:32,AEROPUERTO,PUNTOS,63.62,MXN,3.69,2,1
2547,FR,Ryanair,FR6797,PTY,MAD,07/04/2025 16:40,07/04/2025 20:39,240,ON_TIME,0,A321,ECONOMY,29D,2f30d437-e0e6-497f-b857-b92bd9fe1681,M,15,CR,06/04/2025 05:45,APP,TRANSFERENCIA,147.89,GTQ,18.93,1,0
2548,BA,British Airways,BA4331,SJO,JFK,01/11/2024 03:51,01/11/2024 05:52,98,ON_TIME,0,B737,ECONOMY,38C,0bae4449-44a2-4524-917d-5d52d2caca1d,M,32,PE,31/12/2023 12:51,APP,PUNTOS,72.16,EUR,78.65,2,1
2549,BA,British Airways,BA4140,BCN,CUN,09/10/2024 05:27,09/10/2024 10:25,298,ON_TIME,0,CRJ9,ECONOMY,28A,0a842440-3c05-4c7a-a503-ba0947d83f69,M,45,CU,16/08/2024 11:09,AGENCIA,PAYPAL,55,USD,55,2,1
2550,BA,British Airways,BA6279,MAD,MIA,28/06/2025 05:12,28/06/2025 10:12,301,ON_TIME,0,B777,ECONOMY,36B,35940856-5f11-4c5c-822b-8fc45ed3aae2,X,24,CR,22/05/2025 22:42,APP,TRANSFERENCIA,83.41,USD,83.41,0,0
2551,WN,Southwest,WN1455,MAD,MIA,28/05/2024 00:38,28/05/2024 04:05,208,ON_TIME,0,E190,PREMIUM_ECONOMY,14E,dfc9df12-235b-4109-8944-a6d37e62d689,M,47,CO,03/02/2024 03:47,APP,PAYPAL,131.07,MXN,7.6,1,0
2552,DL,Delta,DL6490,LIM,BOG,09/07/2024 09:24,09/07/2024 12:54,191,ON_TIME,0,A319,ECONOMY,33E,97264e12-9b68-416e-9fcd-959e9d975942,F,37,SV,23/06/2024 03:59,AGENCIA,PUNTOS,83.71,MXN,4.86,2,1
2553,AA,American Airlines,AA2197,LIM,MIA,30/10/2024 21:28,30/10/2024 23:10,79,ON_TIME,0,B767,ECONOMY,45A,0f63bda8-2c93-468b-b18c-551251ef8e86,M,39,MX,14/08/2024 15:59,WEB,PUNTOS,87.41,USD,87.41,3,2
2554,LA,LATAM,LA9975,BOG,GUA,08/06/2024 01:47,08/06/2024 08:02,358,ON_TIME,0,B737,ECONOMY,28D,1879da13-bbc6-4f56-bc32-bebc274d0472,Masculino,20,ES,16/04/2024 03:40,WEB,PAYPAL,82.78,GTQ,10.6,1,0
2555,UA,United,UA9508,SAP,MAD,14/11/2024 04:45,11-14-2024 09:45 AM,291,ON_TIME,0,A320,ECONOMY,24C,f51f478b-88d6-4267-aecc-e934f50ee48e,X,20,PA,11/10/2024 05:28,APP,TRANSFERENCIA,83.8,USD,83.8,1,0
2556,UA,United,UA3010,MIA,SAL,31/08/2025 01:01,31/08/2025 04:49,222,ON_TIME,0,A321,ECONOMY,34F,f45977a2-ee05-4600-8242-28cf93016ec3,M,27,SV,29/08/2025 09:07,,EFECTIVO,198.1,MXN,11.49,2,1
2557,DL,Delta,DL8762,BOG,MIA,04-27-2025 12:06 PM,27/04/2025 18:52,383,ON_TIME,0,B739,ECONOMY,38C,df932b33-9885-4e28-8170-10133a70483e,F,33,US,01/02/2025 08:25,WEB,PUNTOS,49.82,USD,49.82,1,0
2558,BA,British Airways,BA8955,SJO,HAV,04-16-2024 04:38 PM,16/04/2024 21:59,324,ON_TIME,0,A321,ECONOMY,28D,989a022c-fae1-46fb-a83e-821c136abf0a,F,32,SV,09/02/2024 05:47,WEB,PUNTOS,97.69,GTQ,12.5,1,0
2559,BA,British Airways,BA1393,CUN,SJO,16/02/2025 23:15,17/02/2025 00:07,56,ON_TIME,0,B757,ECONOMY,38F,24c26aec-0154-467f-a936-7ab9f4514e21,M,55,HN,23/11/2024 10:54,WEB,EFECTIVO,66.27,MXN,3.84,1,0
2560,BA,British Airways,BA6359,MEX,BCN,11/04/2024 02:53,04/11/2024 07:09,232,ON_TIME,0,E190,ECONOMY,40B,617acc16-464e-419a-8c09-dbaa61a0dce5,M,13,PA,10/01/2024 11:16,AEROPUERTO,TRANSFERENCIA,108.41,USD,108.41,0,0
2561,AM,Aeromexico,AM6528,SJO,MAD,27/01/2025 10:12,27/01/2025 16:03,221,DELAYED,130,B739,ECONOMY,27A,3651ba5d-8ae9-4079-b9da-e8cf32ee130f,M,16,CR,02/11/2024 02:29,CALL_CENTER,EFECTIVO,69.92,USD,69.92,2,1
2562,LA,LATAM,LA2690,PTY,SAP,13/11/2025 06:58,,,CANCELLED,,B737,PREMIUM_ECONOMY,,a7be779a-081f-43a8-97d3-9173f29b0412,M,30,PA,29/08/2025 03:43,CALL_CENTER,TARJETA,107.31,USD,107.31,1,0
2563,BA,British Airways,BA8132,MIA,HAV,02-14-2025 05:44 AM,02-14-2025 09:03 AM,191,ON_TIME,0,A320,BUSINESS,6C,52229c3f-b6e0-4e4e-bd86-43d7957f0317,M,42,SV,18/01/2025 23:34,WEB,TRANSFERENCIA,141.06,USD,141.06,2,1
2564,LA,LATAM,LA9030,GUA,PTY,14/02/2025 17:05,14/02/2025 19:26,117,ON_TIME,0,B739,PREMIUM_ECONOMY,15B,24c96881-6d57-4697-95d3-4fa4f79902e4,M,30,PE,29/12/2024 19:13,CALL_CENTER,TRANSFERENCIA,109.42,MXN,6.35,2,1
2565,AA,American Airlines,AA1329,SAL,MAD,08/11/2024 20:19,08/11/2024 23:27,59,DELAYED,106,CRJ9,ECONOMY,20A,cd1c1525-6656-4c41-a302-dabce0725592,M,35,ES,01/08/2024 15:18,APP,PAYPAL,84.29,MXN,4.89,0,0
2566,FR,Ryanair,FR3208,SAL,BOG,26/03/2025 11:32,26/03/2025 13:15,113,ON_TIME,0,B767,ECONOMY,43C,bd0670fd-d808-4c04-bff7-48d331f651f0,M,39,SV,26/11/2024 15:10,AGENCIA,TRANSFERENCIA,"109,44",MXN,6.35,2,1
2567,B6,JetBlue,b60395,MIA,PTY,17/03/2024 18:26,03-18-2024 01:00 AM,340,DELAYED,57,B787,BUSINESS,4C,3afad6f2-1aa8-491d-a6b5-0daada1294cf,M,39,,12/02/2024 02:03,AEROPUERTO,TARJETA,210.01,USD,210.01,1,0
2568,UA,United,UA3970,BOG,SAL,05/08/2025 10:12,05/08/2025 15:30,318,ON_TIME,0,B739,ECONOMY,30F,b1f7a6f4-606f-4c86-9a11-fc1224d728dd,M,13,HN,01-13-2025 08:46 AM,CALL_CENTER,TRANSFERENCIA,82.9,USD,82.9,1,0
2569,BA,British Airways,BA4923,JFK,HAV,06/01/2024 09:19,06/01/2024 12:40,195,ON_TIME,0,B777,ECONOMY,18A,d475ecd1-e1c8-42c5-a485-6a8db7d6bbda,F,40,US,04/11/2023 15:16,AEROPUERTO,PAYPAL,105.12,EUR,114.58,1,0
2570,AA,American Airlines,AA5211,SJO,MEX,04-18-2024 06:21 PM,04-18-2024 09:57 PM,211,ON_TIME,0,CRJ9,BUSINESS,6B,249fb2e1-394e-4487-b23c-9ade1756aa97,F,24,SV,27/12/2023 06:36,AEROPUERTO,PAYPAL,142.27,USD,142.27,1,0
2571,UA,United,UA5268,BOG,MEX,06/04/2025 18:25,04/06/2025 22:30,255,ON_TIME,0,CRJ9,ECONOMY,27B,034e23de-95ef-4bb6-ad5b-cdab8f52b47b,M,26,PA,01/10/2025 08:13,AGENCIA,PUNTOS,98.27,GTQ,12.58,1,0
2572,CM,COPA AIRLINES,CM6210,BCN,PTY,02/02/2025 00:33,02/02/2025 07:19,409,ON_TIME,0,B767,ECONOMY,39B,92149ceb-d5a1-4ec2-b211-962a80074a1e,M,47,PE,15/12/2024 09:28,WEB,TRANSFERENCIA,70.63,USD,70.63,1,0
2573,AA,American Airlines,AA9695,SAL,MIA,10/11/2025 18:30,11/10/2025 21:27,176,ON_TIME,0,B737,ECONOMY,33A,0d0c176c-acff-4849-b15d-5db8d0f2c348,M,45,,13/09/2025 13:36,CALL_CENTER,TARJETA,85.05,GTQ,10.89,2,1
2574,B6,JetBlue,B69017,MEX,JFK,15/07/2025 19:34,07-16-2025 12:29 AM,270,ON_TIME,0,A320,ECONOMY,19D,1760a19c-7e8d-4bd9-aaac-51e344081fb8,M,32,US,06/05/2025 21:01,APP,EFECTIVO,75.64,USD,75.64,0,0
2575,AV,Avianca,AV0151,MIA,LAX,16/02/2024 20:40,17/02/2024 01:40,138,DELAYED,152,B787,ECONOMY,37F,ff7f97bb-e7bb-4f3a-a052-3835333b4074,F,43,ES,12-24-2023 12:04 AM,CALL_CENTER,PUNTOS,91.28,USD,91.28,2,1
2576,WN,Southwest,wn8786,MAD,HAV,02/07/2024 07:09,07/02/2024 10:50,197,ON_TIME,0,A319,ECONOMY,21E,aa9be29b-c5ce-46e2-b04e-72ac7357afa5,X,63,GT,11/05/2024 10:08,AEROPUERTO,TARJETA,60.44,MXN,3.51,3,2
2577,IB,IBERIA,IB7361,SAL,MAD,29/07/2025 15:37,29/07/2025 20:57,314,ON_TIME,0,B737,ECONOMY,45C,83b11179-a241-4a5b-af65-135943c48a6e,M,40,ES,24/05/2025 11:41,AGENCIA,PUNTOS,67.68,USD,67.68,1,0
2578,BA,British Airways,BA5939,MIA,HAV,22/02/2024 21:45,02-23-2024 04:05 AM,388,ON_TIME,0,B767,ECONOMY,36C,80a70447-cf95-4a12-b1b4-1c51ba988ec4,F,22,HN,12-23-2023 02:15 AM,CALL_CENTER,EFECTIVO,81.14,USD,81.14,1,0
2579,AV,Avianca,AV5431,SAL,GUA,18/04/2025 04:59,18/04/2025 07:24,129,ON_TIME,0,B787,ECONOMY,27B,637a8a72-fc1b-476e-b4e6-f04014e4a542,M,35,GT,14/02/2025 05:17,CALL_CENTER,TARJETA,226.19,USD,226.19,0,0
2580,AV,Avianca,AV4055,PTY,MEX,10/06/2025 07:14,06/10/2025 13:58,383,ON_TIME,0,CRJ9,ECONOMY,36E,5f8ff46a-5c11-4a45-b3ad-545f3320baae,F,31,MX,23/06/2025 15:09,WEB,TARJETA,54.84,USD,54.84,2,1
2581,DL,Delta,DL8359,SAL,BOG,12-15-2024 03:45 PM,12-15-2024 08:18 PM,272,ON_TIME,0,B738,ECONOMY,25D,9d44bd1d-946d-4003-993f-48caceac2a06,F,37,MX,15/10/2024 02:04,AGENCIA,EFECTIVO,39.4,USD,39.4,0,0
2582,B6,JetBlue,B64247,CUN,BOG,13/02/2025 06:38,02-13-2025 12:32 PM,333,ON_TIME,0,B767,ECONOMY,45D,de3b66a5-eed8-4954-a5f3-3290bb474682,F,32,PE,18/10/2024 11:39,CALL_CENTER,TARJETA,"81,91",GTQ,10.48,1,0
2583,BA,British Airways,BA6147,MEX,SAL,10/01/2025 03:47,10/01/2025 05:02,85,ON_TIME,0,B738,BUSINESS,7F,9f8c0906-12a5-4ade-b049-0f1b7ec446a1,F,44,GT,10-26-2024 02:40 AM,AGENCIA,PAYPAL,251.94,USD,251.94,0,0
2584,WN,Southwest,WN2087,MAD,JFK,20/10/2024 10:15,20/10/2024 14:28,245,ON_TIME,0,B739,PREMIUM_ECONOMY,14A,e1e80eab-3853-4d43-ac58-8bcf20c31596,M,27,HN,11/10/2024 00:58,APP,TARJETA,104.31,USD,104.31,1,0
2585,FR,Ryanair,FR1637,CUN,SJO,21/06/2025 14:06,06-21-2025 07:12 PM,311,ON_TIME,0,B787,ECONOMY,40B,05fd45d7-ff06-42d8-bcf8-65078039aad4,M,24,ES,25/04/2025 12:55,WEB,PAYPAL,54.88,MXN,3.18,1,0
2586,DL,Delta,DL6751,GUA,CUN,12/03/2025 01:40,12/03/2025 07:48,353,ON_TIME,0,B767,ECONOMY,39B,44d5d35d-f705-4636-9e05-8795328545fe,Masculino,38,PA,10/12/2024 16:01,WEB,TRANSFERENCIA,52.16,USD,52.16,3,2
2587,IB,Iberia,IB3227,MIA,MAD,09/10/2025 16:53,09/10/2025 22:47,359,ON_TIME,0,B738,ECONOMY,45B,3c509876-7620-48a8-b0f0-afc2c1fa8b62,M,,CO,30/07/2025 03:10,AGENCIA,EFECTIVO,"57,49",USD,57.49,0,0
2588,AA,American Airlines,AA0518,MIA,SAP,23/01/2024 12:23,23/01/2024 22:09,363,DELAYED,201,B767,ECONOMY,42C,4c49f327-e010-415f-8110-1aaa17b781a8,Femenino,41,HN,12-29-2023 10:36 AM,APP,PUNTOS,153.01,USD,153.01,2,1
2589,IB,Iberia,IB6946,JFK,GUA,05-30-2024 05:02 PM,30/05/2024 21:19,250,DELAYED,10,B787,ECONOMY,43F,87556be2-fa4b-473f-ae77-bdba72f4e38d,Masculino,17,MX,12/04/2024 23:10,APP,PAYPAL,42.58,MXN,2.47,2,1
2590,CM,Copa Airlines,CM1723,MAD,lax,24/12/2024 01:24,,,CANCELLED,,A319,BUSINESS,,6c67c721-8b5e-4ee8-8fff-f37ad3135190,F,32,ES,16/11/2024 19:10,WEB,EFECTIVO,180.18,USD,180.18,1,0
2591,WN,Southwest,WN9030,HAV,LAX,05/09/2024 23:30,06/09/2024 02:09,141,ON_TIME,0,B777,FIRST,3B,0b450bfa-04f0-46ae-af49-baa60129b7e4,M,36,MX,29/05/2024 23:03,CALL_CENTER,EFECTIVO,264.75,MXN,15.36,1,0
2592,WN,SOUTHWEST,WN4376,SJO,MIA,15/05/2025 11:30,15/05/2025 16:23,291,ON_TIME,0,B787,PREMIUM_ECONOMY,15C,0c96d7b7-bf75-46d3-bf8b-fedda5b99c32,M,31,PA,24/01/2025 21:31,WEB,EFECTIVO,125.05,USD,125.05,0,0
2593,UA,United,UA8111,GUA,MAD,14/06/2025 06:05,14/06/2025 08:49,139,ON_TIME,0,B739,BUSINESS,5B,a25d8efc-60a7-4d16-8675-0fc816aec29d,Femenino,47,PE,27/02/2025 09:23,CALL_CENTER,TARJETA,90.4,USD,90.4,2,1
2594,UA,United,UA0846,SAP,SAL,02-21-2025 08:06 AM,21/02/2025 13:28,263,DELAYED,57,A319,PREMIUM_ECONOMY,12B,58bffc64-7d92-423e-b723-7627743e029e,X,29,GT,26/11/2024 20:07,WEB,PAYPAL,118.5,EUR,129.17,1,0
2595,LA,LATAM,LA7413,MAD,BOG,26/12/2024 20:38,27/12/2024 02:21,350,ON_TIME,0,CRJ9,ECONOMY,38D,d030f808-569d-41f0-9c75-7ad21a487aac,M,22,SV,26/09/2024 12:09,CALL_CENTER,EFECTIVO,149.29,USD,149.29,0,0
2596,CM,COPA AIRLINES,CM3666,SAP,BCN,14/09/2024 23:30,15/09/2024 03:33,226,ON_TIME,0,B757,ECONOMY,26C,ba9ed0f4-affc-4fcc-9aaa-167661a7a849,M,25,PA,25/05/2024 19:34,AEROPUERTO,TRANSFERENCIA,80.28,GTQ,10.28,0,0
2597,IB,Iberia,IB2123,SAL,GUA,03/09/2024 02:58,09/03/2024 08:39,320,ON_TIME,0,B767,ECONOMY,38B,151c137c-acac-43cb-aeaf-80dd9c45d5ac,F,41,HN,13/07/2024 23:16,AEROPUERTO,TARJETA,"66,22",EUR,72.18,2,1
